cik,filer_cik,ticker,fiscal_year,report_date,filing_date,accession,path,error,len_full,len_1A,len_7
0000315189,0000315189,DE,2025,2025-11-02,2025-12-18,0001104659-25-122321,data/raw/0000315189/000110465925122321/de-20251102x10k.htm,,373979,60561,126513
0000313616,0000313616,DHR,2007,2007-12-31,2008-02-21,0001193125-08-034637,data/raw/0000313616/000119312508034637/d10k.htm,,377121,27271,133667
0000313616,0000313616,DHR,2008,2008-12-31,2009-02-25,0001193125-09-037468,data/raw/0000313616/000119312509037468/d10k.htm,,390563,37560,139590
0000313616,0000313616,DHR,2009,2009-12-31,2010-02-24,0001193125-10-038977,data/raw/0000313616/000119312510038977/d10k.htm,,387969,39951,130094
0000313616,0000313616,DHR,2010,2010-12-31,2011-02-24,0001193125-11-044412,data/raw/0000313616/000119312511044412/d10k.htm,,407386,43258,128937
0000313616,0000313616,DHR,2011,2011-12-31,2012-02-24,0001193125-12-076756,data/raw/0000313616/000119312512076756/d257309d10k.htm,,454833,67132,138434
0000313616,0000313616,DHR,2012,2012-12-31,2013-02-22,0000313616-13-000026,data/raw/0000313616/000031361613000026/dhr-20121231x10xk.htm,,455631,52322,142134
0000313616,0000313616,DHR,2013,2013-12-31,2014-02-21,0000313616-14-000023,data/raw/0000313616/000031361614000023/dhr-20131231x10xk.htm,,433716,55420,128533
0000313616,0000313616,DHR,2014,2014-12-31,2015-02-25,0000313616-15-000038,data/raw/0000313616/000031361615000038/dhr-20141231x10xk.htm,,452002,59429,132289
0000313616,0000313616,DHR,2015,2015-12-31,2016-02-24,0000313616-16-000145,data/raw/0000313616/000031361616000145/dhr-20151231x10xk.htm,,474179,58301,128837
0000313616,0000313616,DHR,2016,2016-12-31,2017-02-22,0000313616-17-000066,data/raw/0000313616/000031361617000066/dhr-20161231x10xk.htm,,465106,69143,112331
0000313616,0000313616,DHR,2017,2017-12-31,2018-02-21,0000313616-18-000038,data/raw/0000313616/000031361618000038/dhr-20171231x10xk.htm,,486938,74559,120907
0000313616,0000313616,DHR,2018,2018-12-31,2019-02-21,0000313616-19-000035,data/raw/0000313616/000031361619000035/dhr-20181231x10xk.htm,,509208,83901,123807
0000313616,0000313616,DHR,2019,2019-12-31,2020-02-21,0000313616-20-000041,data/raw/0000313616/000031361620000041/dhr-20191231x10xk.htm,,548993,96887,112806
0000313616,0000313616,DHR,2020,2020-12-31,2021-02-25,0000313616-21-000045,data/raw/0000313616/000031361621000045/dhr-20201231.htm,,543202,99785,104429
0000313616,0000313616,DHR,2021,2021-12-31,2022-02-23,0000313616-22-000061,data/raw/0000313616/000031361622000061/dhr-20211231.htm,,521092,102200,94363
0000313616,0000313616,DHR,2022,2022-12-31,2023-02-22,0000313616-23-000087,data/raw/0000313616/000031361623000087/dhr-20221231.htm,,520722,100308,101586
0000313616,0000313616,DHR,2023,2023-12-31,2024-02-21,0000313616-24-000052,data/raw/0000313616/000031361624000052/dhr-20231231.htm,,503718,97297,89791
0000313616,0000313616,DHR,2024,2024-12-31,2025-02-20,0000313616-25-000043,data/raw/0000313616/000031361625000043/dhr-20241231.htm,,473205,98783,77869
0000313616,0000313616,DHR,2025,2025-12-31,2026-02-24,0000313616-26-000062,data/raw/0000313616/000031361626000062/dhr-20251231.htm,,486130,101366,85134
0001744489,0001001039,DIS,2007,2007-09-29,2007-11-21,0001193125-07-252227,data/raw/0001001039/000119312507252227/d10k.htm,,361047,21995,83771
0001744489,0001001039,DIS,2008,2008-09-27,2008-11-20,0001193125-08-240242,data/raw/0001001039/000119312508240242/d10k.htm,,350626,20830,83294
0001744489,0001001039,DIS,2009,2009-10-03,2009-12-02,0001193125-09-245848,data/raw/0001001039/000119312509245848/d10k.htm,,366728,23690,84879
0001744489,0001001039,DIS,2010,2010-10-02,2010-11-24,0001193125-10-268910,data/raw/0001001039/000119312510268910/d10k.htm,,371170,24730,89312
0001744489,0001001039,DIS,2011,2011-10-01,2011-11-23,0001193125-11-321340,data/raw/0001001039/000119312511321340/d232174d10k.htm,,372154,27415,89706
0001744489,0001001039,DIS,2012,2012-09-29,2012-11-21,0001193125-12-479027,data/raw/0001001039/000119312512479027/d405160d10k.htm,,373348,28335,87886
0001744489,0001001039,DIS,2013,2013-09-28,2013-11-20,0001001039-13-000164,data/raw/0001001039/000100103913000164/fy2013_q4x10k.htm,,363304,29561,90284
0001744489,0001001039,DIS,2014,2014-09-27,2014-11-19,0001001039-14-000228,data/raw/0001001039/000100103914000228/fy2014_q4x10k.htm,,378016,25958,98220
0001744489,0001001039,DIS,2015,2015-10-03,2015-11-25,0001001039-15-000255,data/raw/0001001039/000100103915000255/fy2015_q4x10k.htm,,368551,25972,97547
0001744489,0001001039,DIS,2016,2016-10-01,2016-11-23,0001001039-16-000516,data/raw/0001001039/000100103916000516/fy2016_q4x10k.htm,,362712,26509,92788
0001744489,0001001039,DIS,2017,2017-09-30,2017-11-22,0001001039-17-000198,data/raw/0001001039/000100103917000198/fy2017_q4x10k.htm,,364990,27371,87561
0001744489,0001001039,DIS,2018,2018-09-29,2018-11-21,0001001039-18-000187,data/raw/0001001039/000100103918000187/fy2018_q4x10k.htm,,399713,42215,94014
0001744489,0001744489,DIS,2019,2019-09-28,2019-11-20,0001744489-19-000225,data/raw/0001744489/000174448919000225/fy2019q410k.htm,,468497,37859,104591
0001744489,0001744489,DIS,2020,2020-10-03,2020-11-25,0001744489-20-000197,data/raw/0001744489/000174448920000197/dis-20201003.htm,,497664,54248,100688
0001744489,0001744489,DIS,2021,2021-10-02,2021-11-24,0001744489-21-000220,data/raw/0001744489/000174448921000220/dis-20211002.htm,,442760,55650,88566
0001744489,0001744489,DIS,2022,2022-10-01,2022-11-29,0001744489-22-000213,data/raw/0001744489/000174448922000213/dis-20221001.htm,,418385,56004,80992
0001744489,0001744489,DIS,2023,2023-09-30,2023-11-21,0001744489-23-000216,data/raw/0001744489/000174448923000216/dis-20230930.htm,,459545,58006,121582
0001744489,0001744489,DIS,2024,2024-09-28,2024-11-14,0001744489-24-000276,data/raw/0001744489/000174448924000276/dis-20240928.htm,,447447,60553,83054
0001744489,0001744489,DIS,2025,2025-09-27,2025-11-13,0001744489-25-000155,data/raw/0001744489/000174448925000155/dis-20250927.htm,,441906,62923,78857
0001326160,0001326160,DUK,2007,2007-12-31,2008-02-29,0001193125-08-043884,data/raw/0001326160/000119312508043884/d10k.htm,,1156894,31956,188423
0001326160,0001326160,DUK,2008,2008-12-31,2009-02-27,0001193125-09-041096,data/raw/0001326160/000119312509041096/d10k.htm,,1078335,33699,210307
0001326160,0001326160,DUK,2009,2009-12-31,2010-02-26,0001193125-10-043083,data/raw/0001326160/000119312510043083/d10k.htm,,829123,32782,201545
0001326160,0001326160,DUK,2010,2010-12-31,2011-02-25,0001193125-11-047229,data/raw/0001326160/000119312511047229/d10k.htm,,1159426,43691,240550
0001326160,0001326160,DUK,2011,2011-12-31,2012-02-28,0001193125-12-085533,data/raw/0001326160/000119312512085533/d265218d10k.htm,,1115733,50083,223525
0001326160,0001326160,DUK,2012,2012-12-31,2013-03-01,0001326160-13-000009,data/raw/0001326160/000132616013000009/form10k.htm,,1306281,45053,226280
0001326160,0001326160,DUK,2013,2013-12-31,2014-02-28,0001326160-14-000003,data/raw/0001326160/000132616014000003/form10k.htm,,940441,37367,163572
0001326160,0001326160,DUK,2014,2014-12-31,2015-03-02,0001326160-15-000008,data/raw/0001326160/000132616015000008/duk-20141231x10k.htm,,1001431,38445,197958
0001326160,0001326160,DUK,2015,2015-12-31,2016-02-25,0001326160-16-000221,data/raw/0001326160/000132616016000221/duk-20151231x10k.htm,,1008801,44532,211520
0001326160,0001326160,DUK,2016,2016-12-31,2017-02-24,0001326160-17-000016,data/raw/0001326160/000132616017000016/duk-20161231x10k.htm,,1025422,46477,198259
