Date,AAPL,ABBV,ABT,ACN,ADBE,AMAT,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BNY,BRK-B,C,CAT,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,FDX,GD,GE,GEV,GILD,GM,GOOGL,GS,HD,HONA,IBM,INTC,INTU,ISRG,JNJ,JPM,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMM,MO,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PEP,PFE,PG,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,SPY,T,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2016-02-17,22.182678,35.829533,31.464823,82.829575,81.849998,15.203497,1.900000,110.737793,66.159035,26.705000,9.953220,46.260956,105.303131,9.928896,48.277821,245.328674,44.438084,26.788340,130.259995,29.308884,52.979050,52.396561,20.662226,54.118340,24.601547,126.767090,62.300667,19.308519,71.137703,56.717812,68.566109,35.630108,87.356506,49.288494,36.752586,90.792145,107.478683,123.915718,,61.713070,23.393946,36.253529,121.235924,93.492058,,78.058678,23.495558,90.372437,60.206669,76.474907,44.510811,31.155582,86.800743,63.035244,159.973969,55.919895,6.001759,81.885017,91.213676,31.149403,57.646755,104.284218,93.527214,29.548334,34.729424,18.064161,45.937630,11.145817,21.106394,9.476000,49.881908,11.052000,0.673124,31.317463,71.468018,17.543169,61.796619,,54.571533,35.961689,43.601246,46.132763,21.432856,31.020542,109.664413,162.206284,13.353939,126.658157,35.037212,11.245333,40.375748,,98.831764,62.962971,65.096916,27.414547,66.886772,28.783522,35.980133,18.250547,52.345219
2016-02-18,21.762173,35.529911,31.350262,82.419647,80.529999,15.230104,1.910000,109.440353,67.164581,26.250000,9.678264,46.726940,106.416443,9.675928,48.918224,242.330048,44.020962,26.504416,130.860001,28.675253,52.081093,52.521576,20.526144,54.741055,24.449198,124.868637,60.544205,19.286634,70.555130,55.703053,67.639877,35.466412,87.054634,49.751991,37.198914,89.591476,107.494576,122.817665,,61.457539,23.202126,35.537334,118.657631,92.535637,,81.989456,23.455692,88.635925,60.291111,77.773132,43.783730,31.241545,86.800743,62.013924,161.071869,55.689621,5.873489,80.786438,90.083481,31.266775,57.166370,102.569290,93.622765,29.655960,34.537247,17.862869,45.736073,11.204325,21.655693,9.049000,50.250660,10.852000,0.731043,31.317463,71.518250,17.495806,61.444363,,54.822800,36.459393,43.720001,45.596420,21.152681,31.695040,110.924530,161.541870,13.481506,125.679420,34.828045,11.118000,39.901974,,98.121658,61.939312,65.056892,26.984066,66.153160,29.138163,35.681110,17.701181,52.632484
2016-02-19,21.712437,35.360573,31.530296,82.779388,80.870003,16.303392,1.910000,110.041435,67.026421,26.745001,9.800125,47.210163,104.235085,9.588973,50.160381,241.041534,44.354675,26.803680,131.050003,28.726833,51.529716,52.709080,20.683706,54.575001,23.847034,124.910645,60.975956,19.374193,71.064888,55.555359,64.835938,35.458241,86.908287,48.668316,36.983448,88.520447,107.661743,122.564240,,60.387108,23.002312,35.765171,117.999031,93.862328,,82.379433,22.889629,89.297455,60.704445,78.276634,43.791306,31.356171,85.812279,61.287998,160.635696,56.347496,6.046826,81.490646,89.591415,31.149403,57.478989,103.659706,93.425674,29.626608,34.399975,17.892687,45.411819,10.882532,21.735241,8.923000,50.859501,10.948000,0.740777,31.445711,71.489540,17.460285,61.301945,,54.996246,36.711964,43.655689,46.164768,21.397839,31.500486,111.035912,161.466248,13.328426,126.134834,33.230682,11.105333,39.676361,,98.313805,62.915730,64.996811,26.963564,66.422478,29.092407,35.950230,17.850258,52.664391
2016-02-22,21.902344,36.005398,32.045845,83.950600,83.800003,16.489674,2.010000,108.897949,68.500198,27.975000,9.950171,48.004047,106.253525,9.913086,50.343243,242.698151,44.285141,27.187361,131.990005,29.117317,53.018417,52.826290,20.823368,56.260479,24.993317,126.053078,62.781487,19.432571,70.970222,57.045395,66.014786,35.908371,88.152328,48.857632,37.922276,92.361168,108.744270,124.211380,,61.533535,23.681673,36.108902,119.509048,94.757027,,82.806557,23.399879,90.271362,61.278889,78.720016,44.359333,31.477949,86.568161,61.625641,161.680954,57.128750,6.096226,82.457771,90.467873,31.063335,58.470284,106.227158,94.172134,29.944595,34.846092,18.295273,46.139172,10.775267,21.915186,9.193000,51.596958,10.938000,0.767059,31.727846,71.697739,17.791842,61.556778,,55.355160,38.093674,45.704117,47.125381,21.485382,31.844206,111.024185,163.804092,13.434121,127.375313,34.067402,11.849333,40.082470,,101.312996,64.262253,65.430695,27.489714,67.843216,29.212528,36.772556,18.118040,52.594166
2016-02-23,21.407230,35.868607,31.415730,83.364990,83.070000,16.507502,1.970000,107.944962,67.563728,27.646999,9.761281,47.555332,105.809998,9.612687,49.306622,237.644012,43.151955,26.903437,130.740005,28.159512,51.813271,52.505943,20.604929,54.566708,23.883312,126.305099,61.721725,19.060417,70.453201,54.534142,64.953827,35.732410,87.246727,48.838051,37.291248,91.283295,108.179100,123.408958,,61.015545,23.481859,35.526440,116.392609,96.052841,,81.958519,22.961384,89.453682,60.988888,78.216522,42.503769,31.298857,84.906906,62.013924,161.786209,55.837658,6.000025,80.946075,89.875893,31.352846,57.799267,104.541954,93.258492,30.096247,34.688240,17.676479,44.850960,10.229189,21.994743,8.912000,51.631260,10.602000,0.769006,31.249060,71.460823,17.738560,61.316936,,55.062061,37.454826,45.323128,46.797157,21.126423,31.844206,111.170723,161.735321,13.390388,125.727882,34.419193,11.814000,39.285324,,101.212776,62.167648,64.729790,26.560419,66.998184,28.960844,35.957706,18.352695,51.853687
2016-02-24,21.726004,35.751369,32.078587,83.281342,83.419998,16.668037,2.020000,107.835030,68.338989,27.702000,9.927320,47.149765,104.624290,9.588973,49.397266,236.202209,43.263184,26.680904,131.029999,28.063736,51.892044,51.818352,20.912888,54.309311,23.912333,129.253525,61.348835,19.206356,70.547867,54.765369,66.519989,35.683304,87.292473,48.929424,37.214310,91.064995,107.574135,122.310822,,61.713070,23.050268,35.705242,116.914650,96.885902,,82.206116,23.272318,90.804283,61.516666,78.877846,42.518917,31.456463,84.632805,62.545670,162.899170,56.429756,6.108360,81.143250,89.998924,31.892731,58.279652,105.949600,93.885506,30.017982,34.701962,17.676479,45.008720,10.375461,22.137877,9.161000,51.794193,10.510000,0.774360,31.317463,71.561325,17.774086,61.129562,,54.709126,38.271965,46.317677,46.516994,20.732441,31.766384,110.871811,162.475372,13.521599,125.756935,34.970654,11.933333,39.450760,,100.419106,63.065353,64.663017,26.266586,66.719635,29.069530,35.591396,18.529367,52.038792
2016-02-25,21.875212,36.604607,32.430462,84.419083,86.680000,16.846394,2.030000,107.571136,68.638382,27.757500,10.089554,47.796944,105.737587,9.739171,49.366013,240.527740,43.819355,27.110626,132.309998,28.454222,52.356796,52.677837,20.959442,55.147892,23.984875,129.967560,68.119591,19.410683,71.654724,54.784622,67.025215,36.117069,87.493713,49.902142,37.422073,92.763641,109.237778,124.439445,,62.265553,23.577772,36.112366,119.075287,97.850037,,83.258446,23.615143,91.943588,62.142223,79.944977,43.177841,31.635569,85.230820,63.153408,165.455856,56.495541,6.277364,82.082184,91.006096,32.534344,59.217552,107.129242,94.942497,30.516966,35.003960,18.362370,45.657204,10.453472,22.107338,9.453000,53.492077,10.832000,0.776063,31.881737,72.272057,18.111563,61.714149,,55.301319,38.361126,48.524448,47.029308,21.091400,32.012836,112.495308,164.443253,13.620001,126.532143,36.472939,12.495333,39.939575,,101.254532,62.890919,65.230415,26.744904,68.038216,29.235413,35.696064,18.783348,52.351593
2016-02-26,21.909122,36.474346,32.340450,84.594780,86.599998,16.944494,2.070000,108.194214,69.091263,27.761499,10.138298,47.788334,106.950470,10.039570,49.008881,240.757828,43.277084,27.716827,131.919998,29.102581,52.671848,51.787109,20.737419,55.795521,24.753895,125.733849,68.413963,19.272036,71.115868,54.174477,66.915741,36.448540,87.182709,48.328842,37.999237,93.718704,109.134232,125.163139,,60.842915,23.681673,35.901375,120.681717,97.387253,,81.729477,23.758652,87.974388,63.052223,79.494102,43.579235,30.904840,85.754143,62.123634,164.592133,56.824486,6.396965,82.223030,90.680733,31.837957,58.935429,106.980545,94.512527,30.106028,34.756870,18.757502,44.956123,10.433969,21.473740,9.479000,53.680733,11.102000,0.770953,31.599600,70.613701,17.898415,60.784782,,54.703163,38.346252,48.336418,46.701118,22.290871,31.254026,111.592659,164.064804,13.532527,126.667824,35.626720,12.689333,40.082470,,101.363152,63.430058,65.043518,26.847393,67.536781,29.183926,35.935268,18.360977,52.185616
2016-02-29,21.859386,35.569008,31.702148,83.875328,85.150002,16.828558,2.140000,104.294563,70.772301,27.625999,10.203802,47.960896,106.968575,9.897275,49.436337,239.254547,43.054619,27.156658,134.169998,28.623684,53.325611,51.287048,20.672970,54.575001,24.543516,126.027893,66.480858,19.104198,70.759026,53.590034,67.513580,36.530365,87.374786,48.492020,37.575989,93.377617,108.465683,124.056290,,60.255878,23.529818,35.522976,120.625259,95.736618,,81.110435,23.591223,88.792122,62.562222,79.065727,42.640114,30.897678,84.549751,60.773148,163.493500,55.533382,6.352764,81.612724,90.781433,31.712780,59.011681,105.989250,93.676468,30.120710,34.461739,18.414558,44.588081,10.365707,21.530993,9.341000,52.814640,10.998000,0.765946,31.445711,70.226021,17.566853,60.177692,,54.451908,38.083805,47.806999,46.597046,21.931902,31.247538,111.199997,162.778183,13.466923,125.194855,35.274918,12.795333,39.871895,,99.500122,62.526215,64.449432,26.321255,67.221077,29.018044,35.075588,18.314043,51.164265
2016-03-01,22.727526,36.695801,32.184963,86.543968,88.370003,17.274469,2.180000,108.773331,72.691284,28.952000,10.543495,49.013653,108.579704,10.426920,50.636295,247.391876,44.646664,28.238644,136.940002,30.406685,54.420483,52.607521,21.206532,56.451450,25.000572,126.439507,68.708336,19.578516,71.581894,55.317711,68.246162,37.074619,89.323166,47.884907,38.453251,96.447426,110.033669,127.206627,,61.940960,23.985392,36.758720,124.755493,96.955276,,83.177971,24.213099,90.831841,63.498890,80.576241,44.836479,31.298857,87.498451,61.397751,165.266434,56.775116,6.549500,84.598541,92.067337,32.338745,56.563992,108.864006,95.300781,30.198982,35.518723,19.450836,46.077831,10.794767,21.489002,9.830000,53.955143,11.570000,0.799896,32.480232,71.137772,17.785925,60.882214,,54.756981,39.073589,47.030178,48.061954,23.105110,30.800028,114.030846,166.604538,13.627287,131.096497,36.748669,12.423333,40.774311,,101.647186,63.525196,65.657631,27.264231,69.310387,29.435612,36.421196,18.347181,51.885578
2016-03-02,22.777262,36.278950,32.193146,85.883087,88.389999,17.381487,2.320000,108.113564,72.629890,29.010500,10.432295,49.289791,108.299118,10.641171,50.849247,250.582245,45.119408,28.714392,136.729996,31.106609,54.648933,52.412182,21.260248,57.406292,26.473331,128.346283,69.110657,19.629601,71.822235,55.966370,68.911346,37.029610,88.728592,48.067707,38.791836,97.054588,107.940323,128.483810,,61.326328,24.097275,36.625484,124.392517,96.870438,,84.372688,24.348635,90.620537,63.756668,80.440979,45.260609,31.356171,86.501717,62.478134,164.561798,56.816257,6.461100,84.401360,91.780716,32.252674,56.876614,108.992882,95.193283,30.086466,35.875629,19.465754,46.402077,11.389602,21.443199,9.761000,53.354874,11.532000,0.804536,32.283569,71.096558,17.750397,61.871574,,54.768944,39.628456,47.267681,47.677723,23.411545,31.117819,114.458702,167.352997,13.736626,133.848694,36.862766,12.556000,40.924713,,101.312996,63.033611,65.931343,27.694712,68.994698,29.813133,37.056622,18.278156,52.792061
2016-03-03,22.946819,36.428753,31.767614,86.000237,87.209999,17.345810,2.460000,106.904099,73.151840,28.874500,10.459712,50.126812,108.262901,10.712590,50.914505,249.578201,45.188923,28.921587,136.839996,31.556046,56.515717,52.826290,21.457199,57.838032,27.975109,127.346687,69.473740,19.607702,72.368347,56.216869,70.452263,37.168747,90.393387,48.524696,39.084259,98.139267,108.043785,128.654160,,60.656437,24.832581,36.234695,125.304092,97.803757,,85.301193,24.380527,89.775192,63.782223,80.147873,45.412094,31.492285,88.551514,61.828209,165.561966,57.507034,6.488831,84.260521,90.394127,32.769089,57.128223,108.626099,95.175392,30.443577,35.758953,19.488119,45.876274,11.496870,21.301985,9.793000,52.847633,11.672000,0.797453,32.394726,71.696678,17.697115,62.088940,,55.785851,39.276043,47.554661,47.261448,23.735491,31.254026,115.701256,168.008911,13.845964,134.381714,37.052929,13.049333,41.263119,,101.772507,63.437996,66.498734,27.858709,68.632530,29.681576,37.206131,18.258833,52.600552
2016-03-04,23.288189,36.572033,32.062214,86.318115,86.180000,17.292301,2.370000,107.006699,73.643089,28.757000,11.124636,50.299404,109.584396,10.744331,50.706238,250.057114,44.987309,29.228518,137.970001,31.556046,57.374264,53.256046,21.392744,57.779922,29.832373,126.758698,69.728844,19.556629,72.295547,56.473778,71.471092,37.119644,90.082397,49.073063,39.445938,98.173386,107.677689,129.675919,,60.228256,25.072363,36.166855,126.522232,96.847336,,85.301193,24.420391,91.125847,63.405556,80.035164,45.480247,31.599735,91.019669,62.123634,165.713425,57.885300,6.442030,84.551582,90.773689,32.964699,57.654381,107.446442,95.587410,30.810490,35.745224,19.480663,45.595848,11.584631,21.811533,10.158000,52.667091,11.700000,0.795011,32.394726,72.304039,17.590544,62.576103,,56.521584,39.485992,47.995014,46.989285,23.770512,31.539396,116.351799,168.555557,13.824098,135.961258,36.587029,13.402667,41.278156,,101.755806,63.826469,67.019386,28.036369,68.623245,29.635813,37.460304,18.435518,52.530331
2016-03-07,23.030472,36.734879,32.062214,85.665573,85.110001,17.336899,2.470000,107.981651,73.382103,28.139999,10.930414,50.912083,111.240791,10.736395,50.460857,252.350952,46.224796,29.289904,138.720001,31.393963,58.894478,52.795040,21.113424,57.721806,30.035517,124.465446,69.169540,19.804728,71.669281,58.233555,72.144714,36.927322,90.914795,49.778107,39.946144,98.971527,105.329567,128.952179,,61.913383,25.248194,35.304054,125.320251,97.317841,,86.755936,24.667538,91.309624,63.632221,80.215515,45.396935,31.528112,90.852318,61.954834,163.531418,58.197784,6.529919,82.908447,90.750420,32.651718,57.959385,104.809616,95.885986,30.238121,36.129578,19.450836,44.719513,11.292089,21.842070,9.549000,50.939034,11.644000,0.789882,32.796570,71.761749,17.637909,62.283802,,56.168686,39.965881,47.955444,46.428940,24.103207,31.448593,117.014076,168.690140,13.896993,137.172623,36.739155,13.686000,41.729378,,101.722389,64.579735,67.620178,27.858709,66.803192,29.864607,37.430389,18.741945,53.915565
2016-03-08,22.840555,36.031441,32.054028,85.849625,84.349998,16.748297,2.300000,106.017143,72.614517,28.013000,10.634894,51.283131,110.742973,10.363439,50.122475,247.461960,46.064899,28.768106,137.800003,30.244591,56.499962,52.763794,20.873503,56.866573,28.018639,126.800682,68.512085,19.739061,72.120773,56.993984,70.603821,36.399426,89.478676,50.443985,39.038082,97.231972,104.589348,127.972969,,61.229652,24.520878,35.340210,122.295158,98.279549,,86.087387,24.364576,91.208542,62.984444,79.824745,44.518383,31.750175,90.475830,61.617199,163.152542,58.378712,6.381989,81.546967,91.734268,32.377865,57.524754,105.007866,95.665039,30.477829,35.999172,18.645672,45.262836,10.394960,22.032909,9.623000,51.420479,12.068000,0.775471,32.617020,72.116035,17.383312,62.253807,,56.497669,39.336021,47.945534,46.108727,23.350258,31.876642,115.865356,166.848434,13.882413,134.778976,37.033916,13.506667,41.007423,,101.638832,62.042542,67.166245,27.230061,65.577446,30.007624,36.667885,18.783348,52.747372
2016-03-09,22.860909,36.728355,32.144043,86.502151,85.269997,17.096104,2.260000,103.282944,72.614517,27.973499,10.812357,50.955215,111.204590,10.426920,50.478825,253.571259,45.564339,28.499537,139.130005,30.318260,56.610226,53.115383,21.048973,57.040955,28.330597,128.564713,69.709229,20.147705,73.198494,59.614414,69.921776,36.203003,89.332314,50.600677,38.522511,96.856743,104.995270,127.930405,,60.656437,24.715101,35.928612,120.931801,97.744370,,86.916870,24.611738,91.392303,63.655556,80.290649,44.775887,32.101208,91.245529,62.073013,163.963272,58.263596,6.422886,81.856834,92.679329,32.823860,57.608624,106.574120,95.599327,30.727333,35.937397,18.347460,46.305683,10.541232,22.187494,9.800000,50.148083,12.098000,0.774983,32.899158,72.448616,17.608299,62.178860,,57.430817,38.953617,47.797112,45.684486,23.245192,32.142544,115.912239,167.672562,13.842321,133.877762,36.320797,13.914667,41.172882,,101.588516,63.541050,66.458679,27.168568,65.633171,29.938988,36.473522,18.780571,52.600552
2016-03-10,22.872210,36.624153,31.939459,86.652733,84.849998,17.452831,2.260000,103.378265,72.698936,27.946501,10.999722,50.696346,111.277000,10.530080,50.552284,251.007065,45.147213,28.292341,138.619995,30.480349,56.208508,53.310726,20.902147,57.481030,28.316092,128.413528,69.375610,19.979870,72.339226,60.333740,69.366051,36.505825,88.765175,50.437477,38.899567,96.774750,106.316551,127.462082,,61.215824,24.941698,36.263432,121.827232,97.635811,,86.780708,24.914698,90.060074,63.744446,80.516136,44.389633,32.402100,92.584190,61.634087,164.076889,58.140244,6.546455,81.584557,92.942711,32.604763,58.157642,106.385765,95.479904,30.820276,36.404118,18.377279,45.613377,10.609492,22.078718,9.736000,50.620930,12.144000,0.773762,32.531513,72.868004,17.519491,61.669189,,57.927307,39.006111,47.589294,46.044704,23.323994,32.343605,116.058723,167.807159,13.962596,133.693665,35.721798,13.678667,41.729378,,102.418991,62.938473,66.665611,26.997730,65.206009,29.927534,36.264194,18.747202,52.460121
2016-03-11,23.118641,37.601143,33.036026,88.409576,86.000000,17.871986,2.520000,105.973129,75.577423,28.480499,11.334847,51.309017,112.806671,10.942711,51.845627,262.329773,45.161125,28.967623,140.649994,31.673929,57.342770,53.420097,21.185045,58.975540,29.397081,128.279144,70.288193,20.330133,73.081993,60.744797,69.845993,37.078724,89.588455,50.763882,39.445938,98.695084,107.868660,129.164993,,61.913383,25.297779,36.892445,124.182823,99.629021,,88.123962,25.321299,91.842506,64.494446,80.944481,44.942505,32.633121,92.960686,63.009911,164.448196,59.307976,6.628252,83.171356,94.158928,33.144657,58.981178,108.457581,96.668243,30.610485,36.833382,19.383739,46.507240,11.106812,22.103518,9.766000,51.652603,12.670000,0.786951,33.300987,73.251213,18.058277,61.271973,,57.717953,39.156071,47.871326,46.100731,24.689819,32.291718,117.986977,170.515015,13.980820,136.031586,35.892948,13.833333,42.158028,,104.944031,64.429085,67.299751,27.646873,66.515320,30.047651,37.430389,18.680458,52.466515
2016-03-14,23.177408,37.262463,33.142410,88.944962,87.010002,17.756048,2.720000,106.009789,75.270393,28.668501,11.283055,51.403942,114.354454,10.823683,51.801079,260.916260,44.577133,28.875534,139.720001,31.438158,57.287624,53.318535,21.210106,58.062214,29.027077,128.245468,70.867134,20.213377,73.562592,60.539272,68.919792,37.434731,90.384262,50.737778,39.430550,98.298714,106.825981,128.866989,,62.773849,25.233042,37.158417,123.819756,99.923706,,88.383942,25.058207,91.355576,65.896667,80.906921,44.775887,32.698097,91.948349,62.385303,164.107178,59.826061,6.693517,83.443642,95.204689,33.050774,59.118427,108.933395,96.626457,30.610485,36.750301,19.316643,46.594868,10.872779,22.107338,9.813000,52.280209,12.470000,0.788905,33.087250,72.774002,17.821449,60.837223,,57.688072,39.058594,47.910900,46.949268,24.374624,32.395481,116.685875,170.296356,13.966240,135.595078,35.265411,14.343333,41.819626,,105.044693,63.707561,67.613503,27.667379,66.385323,30.053379,37.288372,18.733295,52.606941
2016-03-15,23.643133,36.226837,32.651417,89.572388,86.830002,17.747128,2.490000,104.976257,75.539047,28.851000,11.308192,51.110546,114.372566,10.768137,52.051147,258.066284,44.271236,28.768106,140.399994,31.379215,57.059200,53.591999,21.270988,57.555729,28.896488,129.513962,70.356865,20.184191,73.679146,60.545689,67.909340,37.528843,89.862854,50.953205,39.084259,97.772491,106.093666,128.909500,,62.066025,25.127834,37.174755,122.641998,100.598473,,88.495377,25.233603,91.263672,65.266670,80.982048,44.836479,32.661991,91.563469,60.131634,164.448196,60.113865,6.714401,83.903717,95.615265,32.581299,58.599895,109.706604,96.984764,30.536436,36.293343,18.958796,46.962948,10.580238,22.061541,9.786000,52.787449,12.330000,0.784997,33.121449,73.135529,17.489887,60.942173,,57.688072,38.713669,47.643726,47.293472,24.287071,32.641937,117.008209,170.018890,14.039138,134.130142,34.961159,14.556000,41.909859,,104.734276,63.549004,67.700256,27.872379,66.775352,30.127737,37.363125,18.936312,52.868675
2016-03-16,23.957382,36.676254,32.880550,90.007408,88.169998,17.880905,2.630000,105.540680,76.613693,28.713499,11.357862,51.516106,115.467766,10.561818,52.788082,258.019989,43.548225,28.522562,139.830002,31.113981,58.555779,53.662323,21.453619,57.605572,30.376497,129.413132,71.367577,20.344725,73.533493,61.271427,68.549271,37.356987,90.045799,51.540741,39.592155,98.592560,106.650871,128.441254,,62.648952,25.645765,37.511055,121.440002,101.172356,,89.628166,25.265491,92.145699,65.264442,80.719025,44.624420,32.524818,92.140770,61.178268,165.311859,60.673096,6.770964,84.514023,95.684975,32.643890,58.447372,111.203461,97.271408,30.640104,35.961018,18.757502,47.628963,10.453472,22.351622,9.935000,53.182922,12.474000,0.808444,34.386814,72.904152,17.193850,60.964649,,58.130692,38.466225,48.237465,47.765770,23.569136,32.868923,117.535728,171.002884,14.130243,134.925659,35.350983,14.795333,42.218193,,104.776253,63.675865,67.867157,27.701538,67.202492,30.436615,37.034199,18.908508,52.900593
2016-03-17,23.918951,36.031441,32.970570,90.818909,89.959999,18.086023,2.800000,105.650650,78.102814,27.972000,11.580997,51.844021,118.300819,10.633236,52.626701,264.098480,42.734818,28.683695,142.399994,31.570774,59.784576,54.584316,21.754425,57.705177,31.203552,129.228287,71.357758,20.570940,73.628159,62.228394,69.938622,38.281803,91.106880,52.219688,42.123901,110.258011,106.754326,131.804443,,62.128483,25.864264,37.566528,123.351898,101.505859,,91.020966,25.496702,92.641846,62.483334,80.215515,44.495663,33.044651,94.642357,58.291580,166.114929,60.870445,6.897142,85.828560,95.406075,31.908400,57.570507,110.053551,97.784981,30.768444,35.677143,19.271914,47.900623,10.599741,22.582542,9.972000,54.317768,12.160000,0.801605,34.720234,73.656128,17.371475,62.021465,,59.159561,38.526207,48.905445,47.669701,24.225780,32.959740,120.225906,172.087692,14.257812,134.120483,35.331966,15.092000,42.564125,,104.465836,65.872139,69.255585,27.804050,67.917480,30.676874,37.176239,18.758324,53.685753
2016-03-18,23.946072,36.845600,33.379719,90.157990,93.419998,18.273300,2.930000,106.662224,77.150993,27.604000,11.652831,52.827751,121.251572,10.942711,52.523552,264.577332,43.680317,29.274563,142.160004,32.079159,59.445858,55.068726,21.399902,58.593601,31.210810,128.648712,71.289085,20.673103,73.970398,62.742229,69.576530,38.993835,90.740990,52.010792,42.046928,111.877640,107.812958,131.634201,,62.641991,25.864264,37.414471,127.135277,101.870384,,91.051933,26.054794,93.726028,64.783333,80.786659,45.805916,32.921902,94.441574,59.886860,167.372726,61.618767,6.911064,86.673592,96.118774,31.877087,58.150040,110.479805,98.728470,30.378475,36.175644,19.592495,46.875301,10.863029,22.614990,10.112000,54.154423,12.030000,0.825786,35.464054,73.236740,17.436600,62.321274,,58.722874,38.683666,49.009357,47.789780,24.838652,32.920826,120.126274,172.763885,14.053710,135.818176,35.113281,15.516000,42.932606,,106.303017,66.934570,70.083313,28.234531,68.511818,30.453793,37.781754,18.619272,53.749592
2016-03-21,23.943821,36.480854,33.355183,90.484276,92.500000,18.487343,2.800000,107.761749,77.020508,27.698999,11.683395,52.819118,122.971313,10.982387,52.769325,264.129364,43.589928,29.259218,142.130005,32.123360,59.776684,55.029667,21.428553,58.792873,30.891586,129.312363,70.896568,20.570940,74.086922,61.939373,69.652321,38.817863,90.064087,51.912868,42.316254,112.444885,107.279663,132.357925,,64.307457,25.961386,37.748795,126.078568,101.606644,,92.005241,25.783718,93.726028,64.776665,80.621346,45.790764,32.972458,94.508484,59.296009,167.637863,61.857258,6.940651,86.711174,95.909599,31.837957,57.349380,110.876328,98.435844,30.467337,36.556435,19.339014,47.199551,11.243331,22.437498,10.106000,55.641754,12.210000,0.828228,35.575214,73.417526,17.803688,62.448692,,58.974106,39.148560,49.068726,47.309483,24.759855,32.739239,118.977501,173.009048,14.184916,135.459274,35.512615,15.888000,42.879959,,106.319801,66.585716,70.190117,28.275526,68.502533,30.568186,37.878925,18.902943,53.379337
2016-03-22,24.126936,37.451347,33.576130,90.208191,92.559998,18.531927,2.790000,110.407928,76.705811,28.024000,11.826299,52.301384,122.301514,10.918906,51.554138,262.769989,43.659454,29.052032,142.179993,31.961275,59.508873,54.349903,21.439297,58.502270,30.412769,127.875923,71.485336,20.636620,74.232552,61.335667,69.265007,38.912144,89.259140,51.495060,42.570225,111.679474,107.645844,132.230209,,65.036095,25.815710,37.644283,124.392517,101.280945,,91.677170,25.767771,93.854675,65.669998,80.696449,45.624153,32.849724,94.190575,60.705608,167.236313,61.881950,6.977199,86.157181,95.917358,31.227655,57.433689,111.272835,98.477661,30.111916,36.715694,19.264463,47.383572,11.155567,22.336357,9.984000,55.796516,12.464000,0.826763,35.378551,72.860779,17.987219,62.013966,,58.472443,39.006111,48.816391,47.533627,24.873672,32.603024,118.608269,172.916046,14.079223,134.702591,35.446056,15.616000,42.789726,,107.393570,65.063400,69.996574,28.234531,67.750343,30.436615,37.654675,18.875128,53.698528
2016-03-23,23.993553,36.708828,33.371544,90.066010,92.160004,18.086023,2.680000,109.044510,76.437141,28.481501,11.691040,52.318626,120.255898,10.807807,51.034451,262.005341,43.339645,28.791130,140.960007,31.217123,58.035892,54.537437,21.217276,58.294701,28.910994,128.951111,70.435379,20.308245,73.358704,60.108936,68.069290,38.875267,88.573105,52.102177,42.016163,111.139587,106.913544,132.272812,,62.510139,25.338245,37.520962,124.295715,100.994011,,90.005798,25.512648,93.441216,65.147781,81.538193,45.396935,32.820824,94.374664,60.072556,167.637863,61.495419,6.905843,86.504608,96.204002,31.251118,57.096462,111.560333,98.095482,30.314302,36.750301,18.839510,47.295956,10.385212,22.460403,9.959000,53.681591,12.450000,0.840929,34.839931,72.889702,17.874737,62.073936,,58.671894,38.233776,49.039047,47.093357,24.540972,32.862453,118.098389,171.774872,14.046419,134.673477,35.246395,14.838667,42.564125,,108.878372,64.635246,70.009903,28.145683,68.632530,30.265020,37.198658,18.761103,53.462334
2016-03-24,23.889557,36.552502,33.346981,95.620865,92.519997,17.970083,2.790000,109.396385,77.028183,29.147499,11.691805,52.180553,119.586105,10.855425,50.842216,258.182220,43.464794,28.606962,140.110001,30.900314,59.304070,54.623383,21.489428,57.921070,29.048843,127.203903,71.083015,20.403103,73.861176,60.918205,67.564102,38.850662,88.929832,52.063011,41.854561,111.153267,102.742699,132.443085,,63.370625,25.054998,37.386246,123.424484,101.180122,,91.584290,25.416975,93.615768,64.812225,81.395363,45.048542,32.907467,93.487770,60.030346,165.167892,61.487198,6.864074,86.298019,95.506783,30.914669,56.690281,112.065903,98.208916,30.052675,36.743385,18.586033,47.506268,10.238938,22.611168,9.836000,53.002384,12.338000,0.842150,35.028011,72.795700,17.809607,62.126400,,58.974129,38.136295,49.014297,46.717113,24.593506,33.011608,118.063202,171.698853,14.170336,134.867538,35.179844,15.183333,42.639313,,107.871704,64.159508,70.377014,27.865545,68.846123,30.636824,36.555759,18.911283,53.609169
